ingredient_name,rating,functions,link
Sponge,NOT RATED,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sponge Extract,NOT RATED,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Spotted Dogfish Skin Extract,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Spotted Lanternfly Extract,NOT RATED,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sprout Extract,NOT RATED,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Clostridium Botulinum Polypeptide-1 Alanyl Spider Oligopeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Clostridium Botulinum Polypeptide-1 Jellyfish Polypeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Dolphin Polypeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Enterobacteria Phage T7 Polypeptide-1 Pentapeptide-70 Spider Polypeptide-1),NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Giraffe Polypeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Hexapeptide-40 Oligopeptide-91 Clostridium Botulinum Polypeptide-1),NOT RATED,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Melittin Sh-Oligopeptide-1),NOT RATED,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Methionyl Elephant Polypeptide-1 Dipeptide-19 Hexapeptide-40),NOT RATED,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Methionyl Oligopeptide-91 Glutaminyl Clostridium Botulinum Polypeptide-1 Hexapeptide-40),NOT RATED,"Functions: Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Methionyl Shark Polypeptide-1 Dipeptide-19 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Methionyl Sh-Polypeptide-130 Dipeptide-19 Hexapeptide-40),NOT RATED,"Functions: Antimicrobial, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Methionyl Sh-Polypeptide-131 Dipeptide-19 Hexapeptide-40),NOT RATED,"Functions: Antimicrobial, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Methionyl Sh-Polypeptide-38 Dipeptide-19 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Methionyl Staphylococcus Simulans Polypeptide-1 Dipeptide-53 Staphylococcus Phage 2638A Polypeptide-1),NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Methionyl Sturgeon Polypeptide-1),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Oligopeptide-133 Clostridium Botulinum Polypeptide-1),NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Oligopeptide-163 Sh-Polypeptide-117 Sh-Polypeptide-94 Sh-Polypeptide-95 Pentapeptide-63 Oligopeptide-163 Sh-Polypeptide-6 Nonapeptide-43 Sh-Polypeptide-6) Dimer,NOT RATED,"Functions: Emollient, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Oligopeptide-91 Clostridium Botulinum Polypeptide-1),NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Sh-Polypeptide-129 Oligopeptide-163 Sh-Polypeptide-117 Sh-Polypeptide-94 Sh-Polypeptide-95 Pentapeptide-63 Oligopeptide-163 Sh-Polypeptide-6 Nonapeptide-43 Sh-Polypeptide-6) Dimer,NOT RATED,"Functions: Hair Conditioning, Emollient, Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Tetrapeptide-74 Hexapeptide-40 Expression Vector Pmbp-Parallel 1 Polypeptide-1 Spider Polypeptide-1 Spider Polypeptide-5),NOT RATED,"Functions: Adhesive, Antioxidant, Binding, Film Forming, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Tiger Polypeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Tiger Polypeptide-2 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Tripeptide-68 S-Mussel Polypeptide-1 Dipeptide-44 S-Mussel Oligopeptide-1 Tetrapeptide-70 S-Mussel Polypeptide-1 Sh-Oligopeptide-81),NOT RATED,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Tripeptide-68 S-Mussel Polypeptide-1 S-Mussel Oligopeptide-1 S-Mussel Polypeptide-1 Dipeptide-40),NOT RATED,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-(Turtle Polypeptide-1 Hexapeptide-40),NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-(Wasp Spider Polypeptide-1 Oligopeptide-178),NOT RATED,"Functions: Dispersing Non-Surfactant, Film Forming, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Bovine Polypeptide-1,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-Cat Polypeptide-1,NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-Cat Polypeptide-2,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Cat Polypeptide-3,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Cat Polypeptide-4,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Chicken Polypeptide-1,NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-Chloromonas Sp. Anf0048 Polypeptide-1,NOT RATED,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Clostridium Botulinum Polypeptide-1,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-Clostridium Botulinum Polypeptide-1 Sh-Oligopeptide-1,NOT RATED,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Dog Polypeptide-1,NOT RATED,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Sr-Dog Polypeptide-2,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Dog Polypeptide-3,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Sr-Dog Polypeptide-4,NOT RATED,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
