Label,Brand,Name,Price,Rank,Combination,Dry,Normal,Oily,Sensitive,ingredient,paula_description,good_for,bad_for,effect_stem,effect_type,Combination_effect,Dry_effect,Normal_effect,Oily_effect,Sensitive_effect
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,smooth,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,C12-15 Alkyl Benzoate,"Skin-softening, moisture-sealing emollient that can also be used to improve the smooth/even dispersion of a formula.","emollient,moistur,smooth,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Argania Spinosa Kernel Oil,Argania spinosa kernel oil is the latin name for the oil expressed from the kernels of the argan tree.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Tocopheryl Acetate,A form of vitamin E frequently used in cosmetics for its antioxidant benefit.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Polyurethane-35,Functions: Binding. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Polymethylsilsesquioxane,A polymer that acts as a film former and skin conditioning ingredient in skin care products. Used in amounts up to 55.2% and has been ruled safe as used in cosmetics.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Avena Sativa (Oat) Kernel Extract,This plant-derived ingredient is well-known for both its antioxidant and skin-soothing properties.,"antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Avena Sativa (Oat) Kernel Extract,This plant-derived ingredient is well-known for both its antioxidant and skin-soothing properties.,"antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Xanthophyll,"Also known as lutein, this is a cartenoid pigment from plants that functions as an antioxidant.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Retinyl Palmitate,A form of vitamin A that’s found naturally in skin and works in cosmetics as an antioxidant. It has been ruled as safe as used in cosmetics.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ascorbic Acid,"Pure vitamin C, the primary antioxidant in skin. Works as an antioxidant, dullness brightener, wrinkle-reducer, and helps fade discolorations.","antioxidant,brighten,discolor,fade",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ascorbic Acid,"Pure vitamin C, the primary antioxidant in skin. Works as an antioxidant, dullness brightener, wrinkle-reducer, and helps fade discolorations.","antioxidant,brighten,discolor,fade",,brighten,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ascorbic Acid,"Pure vitamin C, the primary antioxidant in skin. Works as an antioxidant, dullness brightener, wrinkle-reducer, and helps fade discolorations.","antioxidant,brighten,discolor,fade",,discolor,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ascorbic Acid,"Pure vitamin C, the primary antioxidant in skin. Works as an antioxidant, dullness brightener, wrinkle-reducer, and helps fade discolorations.","antioxidant,brighten,discolor,fade",,fade,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Bisabolol,Soothing ingredient with significant skin-calming properties. Can be derived from plants (such as chamomile) or made synthetically.,"calm,sooth",,calm,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Bisabolol,Soothing ingredient with significant skin-calming properties. Can be derived from plants (such as chamomile) or made synthetically.,"calm,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Hydrolyzed Jojoba Esters,Hydrolyzed jojoba esters are fatty acids from the jojoba plant that serve as skin conditioning ingredients. Learn more at Paula’s Choice.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Urea,"Long-proven humectant that in amounts of 10% or greater also offers keratolytic (exfoliating) benefits to improve dry, scaly, and thickened skin.",exfoliat,,exfoliat,good,1.0,-1.0,1.0,1.0,-1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Yeast Amino Acids,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Trehalose,Humectant plant sugar that boosts skin’s hydration and offers antioxidant properties to help preserve youthfulness.,"antioxidant,hydrat",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Trehalose,Humectant plant sugar that boosts skin’s hydration and offers antioxidant properties to help preserve youthfulness.,"antioxidant,hydrat",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Inositol,A hydrating ingredient that occurs naturally in many plants and animals. It’s a precursor ingredient that helps facilitate many biological processes.,hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Taurine,This amino acid is found naturally in skin and can have anti-aging benefits when applied topically.,anti-aging,,anti-aging,good,1.0,1.0,1.0,0.0,0.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Betaine,"Helps skin adapt to moisture losses and gains, essentially working to balance skin’s hydration.","balance,hydrat,moistur",,balance,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Betaine,"Helps skin adapt to moisture losses and gains, essentially working to balance skin’s hydration.","balance,hydrat,moistur",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Betaine,"Helps skin adapt to moisture losses and gains, essentially working to balance skin’s hydration.","balance,hydrat,moistur",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Biosaccharide Gum-4,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Hydroxyphenyl Propamidobenzoic Acid,Synthetic ingredient that offers skin-soothing benefits and can also be used to improve formulary texture.,sooth,,sooth,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Silica,This mineral ingredient functions as an absorbent and thickening agent in cosmetics and can help enhance the absorption of other ingredients as well.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Tapioca Starch,A natural thickener and texture enhancer derived from the roots of Manihot...,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Sucrose,Monosaccharide that has hydrating properties for skin.,hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Pentylene Glycol,"This water-binding ingredient works well in cosmetics as a hydrating ingredient, solvent, and texture enhancer. It has been deemed safe for use in skin care products.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,barrier,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,protect,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Dimethicone/PEG-10/15 Crosspolymer,A mixture of the silicone dimethicone with PEG-10 and PEG-15.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Dimethicone/Vinyl Dimethicone Crosspolymer,Silicone powder that’s used to give cosmetics a silky feel and has mild absorption properties. It has been ruled safe as used in cosmetics.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,"A silicone polymer that offers skin-softening properties and plays a variety of other roles, including formulary texture enhancer and dispersing agent.",soft,,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,PEG-8 Dimethicone,Replenishing ingredient that has a skin-softening effect and contributes to a more elegant texture.,soft,,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Octyldodecanol,"A mineral wax used as a texture enhancer in cosmetics, especially to add stability to lipsticks and stick foundations and keep them blended.",,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Sodium Propoxyhydroxypropyl Thiosulfate Silica,,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone,"A silicone polymer that has multiple functions in cosmetic products, including skin and hair softening and as a texture enhancer.",soft,,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Aluminum Hydroxide,A synthetic ingredient that functions as an opacifying agent.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,PEG/PPG-18/18 Dimethicone,Enhances formulary texture and spreadability. Also creates a breathable barrier that prevents water loss (ideal for improving dehydrated skin).,"barrier,hydrat",,barrier,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,PEG/PPG-18/18 Dimethicone,Enhances formulary texture and spreadability. Also creates a breathable barrier that prevents water loss (ideal for improving dehydrated skin).,"barrier,hydrat",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Triethoxycaprylylsilane,Silicone that functions as a binding agent and emulsion stabilizer. Often used to coat mineral sunscreen actives to improve aesthetics; can also help reduce oxidative stress.,,,,,,,,,
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Phenoxyethanol,Safe preservative known to be well-tolerated by skin; offers wide spectrum protection against unwanted microbials in a formula.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,soft,good,1.0,1.0,1.0,0.0,1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,sting,bad,0.0,0.0,0.0,0.0,-1.0
Sun protect,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,65,4.7,1,1,1,0,1,Iron Oxides (CI 77491).,,,,,,,,,,
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Caprylic/Capric Triglyceride,Emollient and skin-replenishing ingredient derived from coconut oil and glycerin. Contains fatty acids that help skin resist moisture loss.,"emollient,moistur",,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Caprylic/Capric Triglyceride,Emollient and skin-replenishing ingredient derived from coconut oil and glycerin. Contains fatty acids that help skin resist moisture loss.,"emollient,moistur",,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Dicaprylyl Carbonate,"Skin-conditioning agent, emollient, and solvent that can be naturally or synthetically derived. According to its manufacturer, it’s particularly suitable for use in sunscreen products.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Pentylene Glycol,"This water-binding ingredient works well in cosmetics as a hydrating ingredient, solvent, and texture enhancer. It has been deemed safe for use in skin care products.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Steareth-2,Fatty alcohol-derived emulsifier that helps water & oil-based ingredients stay mixed in both water- and oil-based solutions.,,,,,,,,,
Sun protect,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,34,3.3,1,1,1,1,1,Propanediol,Improves ingredient absorption while adding moisturizing properties for skin. Can also be used to support the stability of a formula.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
